TranDate,Account,Dept,Sum of Amount
5/1/2008,61510,150,($97.47)
5/1/2008,61520,150,($309.06)
5/1/2008,61530,150,($73.29)
5/1/2008,61540,150,($20.38)
5/1/2008,61550,150,($221.70)
5/1/2008,61560,150,($88.41)
5/1/2008,61570,150,($187.69)
5/1/2008,62010,150,($995.66)
5/1/2008,62020,150,"($1,102.56)"
5/1/2008,62030,150,($127.15)
5/1/2008,62099,150,$35.47
5/1/2008,62510,120,($219.10)
5/1/2008,62520,120,($169.33)
5/1/2008,62530,120,($50.83)
5/1/2008,62550,120,($48.94)
5/1/2008,62560,120,($14.73)
5/1/2008,63050,150,($10.09)
5/1/2008,63060,150,($1.32)
5/1/2008,64000,150,$292.95
5/1/2008,64010,150,$49.72
5/1/2008,64020,150,$8.25
5/1/2008,65520,110,($8.02)
5/1/2008,65540,110,($195.20)
5/1/2008,65550,110,($110.75)
5/1/2008,65570,110,($1.78)
5/1/2008,65590,110,($59.83)
5/1/2008,65600,110,($675.65)
5/1/2008,65610,110,($210.72)
5/1/2008,65620,110,($36.89)
5/1/2008,65650,110,($369.34)
5/1/2008,65660,110,($191.50)
5/1/2008,65690,110,($35.62)
5/1/2008,65700,110,($253.59)
5/1/2008,65710,110,($679.84)
5/1/2008,65730,110,($9.74)
5/1/2008,65740,110,($664.37)
5/1/2008,65750,110,($774.36)
5/1/2008,65760,110,($4.83)
5/1/2008,66010,130,($20.88)
5/1/2008,66020,130,($430.06)
5/1/2008,66030,130,($4.90)
5/1/2008,66040,130,($20.72)
5/1/2008,66050,130,($66.46)
5/1/2008,66070,130,($14.09)
5/1/2008,66080,130,($5.57)
5/1/2008,66090,130,($11.03)
5/1/2008,66100,130,($8.59)
5/1/2008,66110,130,($0.92)
5/1/2008,66120,130,($1.71)
5/1/2008,66130,130,($112.25)
5/1/2008,66510,140,($69.49)
5/1/2008,66520,140,($57.74)
5/1/2008,66530,140,($18.71)
5/1/2008,66550,140,($55.00)
5/1/2008,68050,170,($0.06)
5/1/2008,68060,170,($1.12)
5/1/2008,71010,120,"$1,180.40"
5/1/2008,71020,120,$863.65
5/1/2008,71030,120,$241.93
5/1/2008,71050,120,$332.87
5/1/2008,71060,120,$71.09
5/1/2008,71070,120,($195.93)
5/1/2008,71075,120,$123.38
5/1/2008,71080,120,$11.26
5/1/2008,71160,150,$70.32
5/1/2008,71170,150,$426.65
5/1/2008,71180,150,$42.54
5/1/2008,71190,150,$66.76
5/1/2008,71200,150,$187.47
5/1/2008,71240,150,"$1,375.05"
5/1/2008,71299,150,($44.60)
5/1/2008,71310,150,"$6,171.86"
5/1/2008,71325,150,($767.65)
5/1/2008,71550,150,($39.01)
5/1/2008,71560,140,($363.75)
5/1/2008,72010,110,"$3,631.94"
5/1/2008,72020,110,"$5,415.49"
5/1/2008,72040,130,$752.73
5/1/2008,72050,140,$998.25
5/1/2008,72060,150,"$5,002.05"
5/1/2008,72070,150,"$5,970.27"
5/1/2008,72090,150,"$1,615.22"
5/1/2008,72100,150,$401.63
5/1/2008,72110,160,"$3,563.22"
5/1/2008,72120,160,"$4,779.29"
5/1/2008,72130,160,"$3,427.83"
5/1/2008,72140,160,"$1,569.06"
5/1/2008,72150,165,"$3,038.80"
5/1/2008,72160,170,"$2,838.82"
5/1/2008,72999,150,($431.81)
5/1/2008,73010,110,$390.75
5/1/2008,73010,130,$37.29
5/1/2008,73010,140,$43.56
5/1/2008,73010,150,$490.25
5/1/2008,73010,160,$571.06
5/1/2008,73010,165,$135.11
5/1/2008,73010,170,$289.78
5/1/2008,73020,110,$224.16
5/1/2008,73020,130,$18.81
5/1/2008,73020,140,$22.11
5/1/2008,73020,150,$320.40
5/1/2008,73020,160,$306.24
5/1/2008,73020,165,$70.63
5/1/2008,73020,170,$55.83
5/1/2008,73030,110,$570.44
5/1/2008,73030,150,$693.02
5/1/2008,73030,160,$504.26
5/1/2008,73030,165,$131.63
5/1/2008,73030,170,$78.12
5/1/2008,73040,110,$219.78
5/1/2008,73040,150,$350.46
5/1/2008,73040,160,$166.32
5/1/2008,73040,165,$53.46
5/1/2008,73050,110,$92.46
5/1/2008,73050,130,$10.56
5/1/2008,73050,140,$12.86
5/1/2008,73050,150,$138.57
5/1/2008,73050,160,$136.32
5/1/2008,73050,165,$31.11
5/1/2008,73050,170,$23.91
5/1/2008,80990,110,"$3,489.38"
5/1/2008,81010,110,$98.67
5/1/2008,81010,160,$9.90
5/1/2008,81020,160,$48.91
5/1/2008,81030,160,$587.73
5/1/2008,81050,160,$905.98
5/1/2008,81080,160,$301.42
5/1/2008,81090,160,"$1,319.60"
5/1/2008,81100,160,$843.00
5/1/2008,81110,160,$11.89
5/1/2008,81130,160,$98.81
5/1/2008,81150,160,$576.15
5/1/2008,81170,160,$5.04
5/1/2008,81180,160,$193.24
5/1/2008,81190,160,$48.72
5/1/2008,81200,160,$45.96
5/1/2008,81210,160,$642.38
5/1/2008,81220,160,$480.93
5/1/2008,81230,160,$143.16
5/1/2008,81240,160,$109.46
5/1/2008,81260,160,$52.49
5/1/2008,81270,160,$595.74
5/1/2008,81280,160,$210.93
5/1/2008,81350,160,$15.55
5/1/2008,81900,165,$394.29
5/1/2008,82010,130,$54.43
5/1/2008,82020,130,$20.99
5/1/2008,82030,130,$33.00
5/1/2008,82040,130,$47.35
5/1/2008,82040,140,$6.32
5/1/2008,82050,150,$493.14
5/1/2008,82060,170,"$1,511.89"
5/1/2008,83010,160,$33.79
5/1/2008,83010,170,$178.38
5/1/2008,83020,130,$121.44
5/1/2008,83020,160,$662.44
5/1/2008,83020,170,$399.44
5/1/2008,83030,150,$551.82
5/1/2008,83050,170,$395.14
5/1/2008,83060,170,$228.40
5/1/2008,83070,170,$270.16
5/1/2008,84020,130,$449.74
5/1/2008,84020,170,$259.66
5/1/2008,85010,170,$160.64
5/1/2008,85510,170,"$1,023.00"
5/1/2008,86010,110,$342.38
5/1/2008,86010,130,$17.16
5/1/2008,86010,150,$604.62
5/1/2008,86010,160,$121.17
5/1/2008,86010,165,$43.30
5/1/2008,86010,170,$23.40
5/1/2008,86020,110,$8.61
5/1/2008,86020,150,$41.49
5/1/2008,86030,110,$213.06
5/1/2008,86030,150,$32.42
5/1/2008,86040,110,$646.80
5/1/2008,86040,150,$453.81
5/1/2008,86050,110,$354.65
5/1/2008,86050,150,$108.68
5/1/2008,86050,160,$130.47
5/1/2008,86080,110,$71.18
5/1/2008,86100,110,$231.46
5/1/2008,86100,150,$874.68
5/1/2008,86100,160,$57.26
5/1/2008,86100,170,$415.07
5/1/2008,86135,110,$844.80
5/1/2008,86140,110,$50.35
5/1/2008,86150,110,$26.92
5/1/2008,86180,110,$368.59
5/1/2008,86180,130,$61.87
5/1/2008,86180,140,$32.67
5/1/2008,86180,160,$686.85
5/1/2008,86200,110,$200.71
5/1/2008,86200,160,$491.59
5/1/2008,86260,120,$127.74
5/1/2008,86270,150,$166.07
5/1/2008,86280,150,$59.19
5/1/2008,86290,150,$291.49
5/1/2008,86310,150,$259.98
5/1/2008,86330,150,$626.76
5/1/2008,86340,150,$11.15
5/1/2008,86350,150,$195.18
5/1/2008,86360,150,$155.95
5/1/2008,86400,170,$0.32
5/2/2008,61510,150,($97.47)
5/2/2008,61520,150,($309.06)
5/2/2008,61530,150,($73.29)
5/2/2008,61540,150,($20.38)
5/2/2008,61550,150,($221.70)
5/2/2008,61560,150,($88.41)
5/2/2008,61570,150,($187.69)
5/2/2008,62010,150,($995.66)
5/2/2008,62020,150,"($1,102.56)"
5/2/2008,62030,150,($127.15)
5/2/2008,62099,150,$35.47
5/2/2008,62510,120,($219.10)
5/2/2008,62520,120,($169.33)
5/2/2008,62530,120,($50.83)
5/2/2008,62550,120,($48.94)
5/2/2008,62560,120,($14.73)
5/2/2008,63050,150,($10.09)
5/2/2008,63060,150,($1.32)
5/2/2008,64000,150,$292.95
5/2/2008,64010,150,$49.72
5/2/2008,64020,150,$8.25
5/2/2008,65520,110,($8.02)
5/2/2008,65540,110,($195.20)
5/2/2008,65550,110,($110.75)
5/2/2008,65570,110,($1.78)
5/2/2008,65590,110,($59.83)
5/2/2008,65600,110,($675.65)
5/2/2008,65610,110,($210.72)
5/2/2008,65620,110,($36.89)
5/2/2008,65650,110,($369.34)
5/2/2008,65660,110,($191.50)
5/2/2008,65690,110,($35.62)
5/2/2008,65700,110,($253.59)
5/2/2008,65710,110,($679.84)
5/2/2008,65730,110,($9.74)
5/2/2008,65740,110,($664.37)
5/2/2008,65750,110,($774.36)
5/2/2008,65760,110,($4.83)
5/2/2008,66010,130,($20.88)
5/2/2008,66020,130,($430.06)
5/2/2008,66030,130,($4.90)
5/2/2008,66040,130,($20.72)
5/2/2008,66050,130,($66.46)
5/2/2008,66070,130,($14.09)
5/2/2008,66080,130,($5.57)
5/2/2008,66090,130,($11.03)
5/2/2008,66100,130,($8.59)
5/2/2008,66110,130,($0.92)
5/2/2008,66120,130,($1.71)
5/2/2008,66130,130,($112.25)
5/2/2008,66510,140,($69.49)
5/2/2008,66520,140,($57.74)
5/2/2008,66530,140,($18.71)
5/2/2008,66550,140,($55.00)
5/2/2008,68050,170,($0.06)
5/2/2008,68060,170,($1.12)
5/3/2008,61510,150,($129.95)
