TranDate,Account,Dept,Sum of Amount
1/2/2010,61510,150,($81.17)
1/2/2010,61520,150,($378.38)
1/2/2010,61530,150,($39.71)
1/2/2010,61540,150,($2.74)
1/2/2010,61550,150,($172.55)
1/2/2010,61560,150,($4.22)
1/2/2010,61570,150,($160.21)
1/2/2010,62010,150,($545.82)
1/2/2010,62020,150,"($1,084.96)"
1/2/2010,62099,150,$30.56
1/2/2010,62510,120,($221.03)
1/2/2010,62520,120,($156.17)
1/2/2010,62530,120,($33.36)
1/2/2010,62550,120,($30.97)
1/2/2010,62560,120,($1.26)
1/2/2010,63050,150,($7.65)
1/2/2010,64000,150,$218.36
1/2/2010,64010,150,$48.46
1/2/2010,64020,150,$2.62
1/2/2010,65540,110,($316.48)
1/2/2010,65550,110,($21.19)
1/2/2010,65570,110,($4.29)
1/2/2010,65590,110,($4.64)
1/2/2010,65600,110,($37.48)
1/2/2010,65610,110,($88.38)
1/2/2010,65690,110,($88.63)
1/2/2010,65700,110,($79.60)
1/2/2010,65710,110,"($1,310.42)"
1/2/2010,65730,110,($2.14)
1/2/2010,65740,110,"($1,070.07)"
1/2/2010,65750,110,"($1,379.59)"
1/2/2010,65760,110,($15.93)
1/2/2010,66010,130,($0.99)
1/2/2010,66020,130,($91.87)
1/2/2010,66030,130,($1.58)
1/2/2010,66040,130,($8.82)
1/2/2010,66050,130,($74.67)
1/2/2010,66070,130,($2.42)
1/2/2010,66080,130,($3.15)
1/2/2010,66090,130,($6.19)
1/2/2010,66100,130,($11.26)
1/2/2010,66110,130,($1.06)
1/2/2010,66120,130,($3.94)
1/2/2010,66130,130,($159.97)
1/2/2010,66510,140,($15.97)
1/2/2010,66520,140,($9.51)
1/2/2010,66530,140,($24.81)
1/2/2010,66550,140,($53.12)
1/2/2010,68050,170,$1.70
1/2/2010,68060,170,($45.37)
1/3/2010,61510,150,($17.58)
1/3/2010,61520,150,($50.38)
1/3/2010,61530,150,($10.38)
1/3/2010,61540,150,($0.98)
1/3/2010,61550,150,($52.57)
1/3/2010,61560,150,($1.11)
1/3/2010,61570,150,($41.40)
1/3/2010,62010,150,($172.54)
1/3/2010,62020,150,($154.93)
1/3/2010,62099,150,$12.92
1/3/2010,62510,120,($34.37)
1/3/2010,62520,120,($28.33)
1/3/2010,62530,120,($7.14)
1/3/2010,62550,120,($10.23)
1/3/2010,62560,120,($0.23)
1/3/2010,63050,150,$0.54
1/3/2010,64000,150,$60.64
1/3/2010,64010,150,$7.27
1/3/2010,64020,150,$1.44
1/3/2010,65540,110,($97.85)
1/3/2010,65550,110,($2.87)
1/3/2010,65570,110,($0.74)
1/3/2010,65590,110,($1.22)
1/3/2010,65600,110,($14.42)
1/3/2010,65610,110,($35.89)
1/3/2010,65690,110,($31.44)
1/3/2010,65700,110,($35.50)
1/3/2010,65710,110,($416.68)
1/3/2010,65730,110,($0.68)
1/3/2010,65740,110,($349.15)
1/3/2010,65750,110,($438.69)
1/3/2010,65760,110,($5.07)
1/3/2010,66010,130,($0.54)
1/3/2010,66020,130,($24.73)
1/3/2010,66030,130,($0.87)
1/3/2010,66040,130,($3.37)
1/3/2010,66050,130,($23.75)
1/3/2010,66070,130,($0.94)
1/3/2010,66080,130,($0.54)
1/3/2010,66090,130,($0.87)
1/3/2010,66100,130,($3.58)
1/3/2010,66110,130,($0.34)
1/3/2010,66120,130,($1.25)
1/3/2010,66130,130,($50.87)
1/3/2010,66510,140,($6.00)
1/3/2010,66520,140,($3.21)
1/3/2010,66530,140,($7.70)
1/3/2010,66550,140,($4.33)
1/3/2010,68050,170,($0.21)
1/4/2010,61510,150,($16.37)
1/4/2010,61520,150,($46.91)
1/4/2010,61530,150,($9.66)
1/4/2010,61540,150,($0.92)
1/4/2010,61550,150,($48.94)
1/4/2010,61560,150,($1.03)
1/4/2010,61570,150,($38.55)
