TranDate,Account,Dept,Sum of Amount
3/1/2010,61510,150,($15.20)
3/1/2010,61520,150,($70.06)
3/1/2010,61530,150,($16.81)
3/1/2010,61540,150,($0.76)
3/1/2010,61550,150,($101.79)
3/1/2010,61560,150,($5.31)
3/1/2010,61570,150,($54.24)
3/1/2010,62010,150,($321.51)
3/1/2010,62020,150,($154.87)
3/1/2010,62099,150,$17.44
3/1/2010,62510,120,($66.19)
3/1/2010,62520,120,($24.27)
3/1/2010,62530,120,($11.81)
3/1/2010,62550,120,($24.62)
3/1/2010,62560,120,($0.49)
3/1/2010,64000,150,$103.02
3/1/2010,64010,150,$13.64
3/1/2010,64020,150,$2.32
3/1/2010,65540,110,($283.16)
3/1/2010,65550,110,($13.79)
3/1/2010,65570,110,($2.30)
3/1/2010,65590,110,($6.21)
3/1/2010,65600,110,($31.06)
3/1/2010,65610,110,($67.50)
3/1/2010,65660,110,($2.70)
3/1/2010,65690,110,($37.29)
3/1/2010,65700,110,($29.09)
3/1/2010,65710,110,($603.93)
3/1/2010,65730,110,($1.06)
3/1/2010,65740,110,($544.06)
3/1/2010,65750,110,($680.72)
3/1/2010,65760,110,($7.86)
3/1/2010,66010,130,($1.69)
3/1/2010,66020,130,($70.72)
3/1/2010,66030,130,($1.69)
3/1/2010,66040,130,($17.79)
3/1/2010,66050,130,($36.85)
3/1/2010,66070,130,($3.19)
3/1/2010,66090,130,($4.05)
3/1/2010,66100,130,($5.56)
3/1/2010,66110,130,($0.52)
3/1/2010,66120,130,($1.94)
3/1/2010,66130,130,($78.93)
3/1/2010,66510,140,($16.04)
3/1/2010,66520,140,($18.47)
3/1/2010,66530,140,($22.66)
3/1/2010,66550,140,($15.97)
3/2/2010,61510,150,($15.20)
3/2/2010,61520,150,($70.06)
3/2/2010,61530,150,($16.81)
3/2/2010,61540,150,($0.76)
3/2/2010,61550,150,($101.79)
3/2/2010,61560,150,($5.31)
3/2/2010,61570,150,($54.24)
3/2/2010,62010,150,($321.51)
3/2/2010,62020,150,($154.87)
3/2/2010,62099,150,$17.44
3/2/2010,62510,120,($66.19)
3/2/2010,62520,120,($24.27)
3/2/2010,62530,120,($11.81)
3/2/2010,62550,120,($24.62)
3/2/2010,62560,120,($0.49)
3/2/2010,64000,150,$103.02
3/2/2010,64010,150,$13.64
3/2/2010,64020,150,$2.32
3/2/2010,65540,110,($283.16)
3/2/2010,65550,110,($13.79)
3/2/2010,65570,110,($2.30)
3/2/2010,65590,110,($6.21)
3/2/2010,65600,110,($31.06)
3/2/2010,65610,110,($67.50)
3/2/2010,65660,110,($2.70)
3/2/2010,65690,110,($37.29)
3/2/2010,65700,110,($29.09)
3/2/2010,65710,110,($603.93)
3/2/2010,65730,110,($1.06)
3/2/2010,65740,110,($544.06)
3/2/2010,65750,110,($680.72)
3/2/2010,65760,110,($7.86)
3/2/2010,66010,130,($1.69)
3/2/2010,66020,130,($70.72)
3/2/2010,66030,130,($1.69)
3/2/2010,66040,130,($17.79)
3/2/2010,66050,130,($36.85)
3/2/2010,66070,130,($3.19)
3/2/2010,66090,130,($4.05)
3/2/2010,66100,130,($5.56)
3/2/2010,66110,130,($0.52)
3/2/2010,66120,130,($1.94)
3/2/2010,66130,130,($78.93)
3/2/2010,66510,140,($16.04)
3/2/2010,66520,140,($18.47)
3/2/2010,66530,140,($22.66)
3/2/2010,66550,140,($15.97)
3/3/2010,61510,150,($15.20)
3/3/2010,61520,150,($70.06)
3/3/2010,61530,150,($16.81)
3/3/2010,61540,150,($0.76)
3/3/2010,61550,150,($101.79)
3/3/2010,61560,150,($5.31)
3/3/2010,61570,150,($54.24)
3/3/2010,62010,150,($321.51)
3/3/2010,62020,150,($154.87)
3/3/2010,62099,150,$17.44
3/3/2010,62510,120,($66.19)
3/3/2010,62520,120,($24.27)
3/3/2010,62530,120,($11.81)
3/3/2010,62550,120,($24.62)
3/3/2010,62560,120,($0.49)
3/3/2010,64000,150,$103.02
3/3/2010,64010,150,$13.64
3/3/2010,64020,150,$2.32
3/3/2010,65540,110,($283.16)
3/3/2010,65550,110,($13.79)
3/3/2010,65570,110,($2.30)
3/3/2010,65590,110,($6.21)
3/3/2010,65600,110,($31.06)
3/3/2010,65610,110,($67.50)
3/3/2010,65660,110,($2.70)
3/3/2010,65690,110,($37.29)
3/3/2010,65700,110,($29.09)
3/3/2010,65710,110,($603.93)
3/3/2010,65730,110,($1.06)
3/3/2010,65740,110,($544.06)
3/3/2010,65750,110,($680.72)
3/3/2010,65760,110,($7.86)
3/3/2010,66010,130,($1.69)
3/3/2010,66020,130,($70.72)
3/3/2010,66030,130,($1.69)
3/3/2010,66040,130,($17.79)
3/3/2010,66050,130,($36.85)
3/3/2010,66070,130,($3.19)
3/3/2010,66090,130,($4.05)
3/3/2010,66100,130,($5.56)
3/3/2010,66110,130,($0.52)
3/3/2010,66120,130,($1.94)
3/3/2010,66130,130,($78.93)
3/3/2010,66510,140,($16.04)
3/3/2010,66520,140,($18.47)
3/3/2010,66530,140,($22.66)
3/3/2010,66550,140,($15.97)
3/4/2010,61510,150,($15.20)
3/4/2010,61520,150,($70.06)
3/4/2010,61530,150,($16.81)
3/4/2010,61540,150,($0.76)
3/4/2010,61550,150,($101.79)
3/4/2010,61560,150,($5.31)
3/4/2010,61570,150,($54.24)
3/4/2010,62010,150,($321.51)
3/4/2010,62020,150,($154.87)
3/4/2010,62099,150,$17.44
3/4/2010,62510,120,($66.19)
3/4/2010,62520,120,($24.27)
3/4/2010,62530,120,($11.81)
3/4/2010,62550,120,($24.62)
3/4/2010,62560,120,($0.49)
3/4/2010,64000,150,$103.02
3/4/2010,64010,150,$13.64
3/4/2010,64020,150,$2.32
3/4/2010,65540,110,($283.16)
3/4/2010,65550,110,($13.79)
3/4/2010,65570,110,($2.30)
3/4/2010,65590,110,($6.21)
3/4/2010,65600,110,($31.06)
3/4/2010,65610,110,($67.50)
3/4/2010,65660,110,($2.70)
3/4/2010,65690,110,($37.29)
3/4/2010,65700,110,($29.09)
3/4/2010,65710,110,($603.93)
3/4/2010,65730,110,($1.06)
3/4/2010,65740,110,($544.06)
3/4/2010,65750,110,($680.72)
3/4/2010,65760,110,($7.86)
3/4/2010,66010,130,($1.69)
3/4/2010,66020,130,($70.72)
3/4/2010,66030,130,($1.69)
3/4/2010,66040,130,($17.79)
3/4/2010,66050,130,($36.85)
3/4/2010,66070,130,($3.19)
3/4/2010,66090,130,($4.05)
3/4/2010,66100,130,($5.56)
3/4/2010,66110,130,($0.52)
3/4/2010,66120,130,($1.94)
3/4/2010,66130,130,($78.93)
3/4/2010,66510,140,($16.04)
3/4/2010,66520,140,($18.47)
3/4/2010,66530,140,($22.66)
3/4/2010,66550,140,($15.97)
3/4/2010,71010,120,$529.94
3/4/2010,71020,120,$112.08
3/4/2010,71030,120,$51.69
3/4/2010,71050,120,$332.43
3/4/2010,71060,120,$22.82
3/4/2010,71070,120,($8.12)
3/4/2010,71080,120,$7.75
3/4/2010,71160,150,$50.53
3/4/2010,71170,150,$286.34
3/4/2010,71180,150,$18.86
3/4/2010,71190,150,$0.39
3/4/2010,71200,150,$23.08
3/4/2010,71240,150,$291.46
3/4/2010,71299,150,($6.49)
3/4/2010,71310,150,"$1,331.04"
3/4/2010,71325,150,($270.05)
3/4/2010,71550,150,$359.63
3/4/2010,72010,110,($854.46)
3/4/2010,72020,110,"$2,237.65"
3/4/2010,72040,130,$339.46
3/4/2010,72050,140,$206.65
3/4/2010,72060,150,"$1,183.83"
3/4/2010,72070,150,"$1,983.55"
3/4/2010,72090,150,"$1,025.67"
3/4/2010,72110,160,"$2,871.74"
3/4/2010,72120,160,"$2,269.74"
3/4/2010,72130,160,$173.16
3/4/2010,72140,160,$949.11
3/4/2010,72150,165,"$1,658.77"
3/4/2010,72160,170,"$5,066.50"
3/4/2010,72340,150,($257.50)
3/4/2010,72340,160,$177.50
3/4/2010,72340,170,$45.75
3/4/2010,72999,150,($151.90)
3/4/2010,73010,110,$147.31
3/4/2010,73010,130,$16.75
3/4/2010,73010,140,$5.55
3/4/2010,73010,150,$330.76
3/4/2010,73010,160,$509.68
3/4/2010,73010,165,$116.24
3/4/2010,73010,170,$456.43
3/4/2010,73020,110,$78.61
3/4/2010,73020,130,$8.25
3/4/2010,73020,140,$2.71
3/4/2010,73020,150,$175.26
3/4/2010,73020,160,$255.48
3/4/2010,73020,165,$60.22
3/4/2010,73020,170,$221.06
3/4/2010,73030,110,$300.00
3/4/2010,73030,150,$392.50
3/4/2010,73030,160,$252.50
3/4/2010,73030,165,$92.50
3/4/2010,73030,170,$138.75
3/4/2010,73035,110,$39.99
3/4/2010,73035,150,$125.81
3/4/2010,73035,160,$197.82
3/4/2010,73035,165,$64.01
3/4/2010,73035,170,$173.70
3/4/2010,73040,110,$207.75
3/4/2010,73040,150,$176.25
3/4/2010,73040,160,$147.75
3/4/2010,73040,165,$42.75
3/4/2010,73040,170,$68.25
3/4/2010,73050,110,$43.60
3/4/2010,73050,130,$3.25
3/4/2010,73050,140,$1.08
3/4/2010,73050,150,$67.14
3/4/2010,73050,160,$96.34
3/4/2010,73050,165,$23.37
3/4/2010,73050,170,$67.01
3/4/2010,73060,110,$31.96
3/4/2010,80990,110,"$1,403.38"
3/4/2010,81010,110,$50.82
3/4/2010,81010,160,$170.00
3/4/2010,81050,160,$232.04
3/4/2010,81060,160,$706.32
3/4/2010,81090,160,$6.57
3/4/2010,81100,160,$87.14
3/4/2010,81110,160,$122.28
3/4/2010,81130,160,$600.94
3/4/2010,81140,160,$190.10
3/4/2010,81170,160,$47.69
3/4/2010,81180,160,$62.50
3/4/2010,81200,160,$26.59
3/4/2010,81210,160,$435.19
3/4/2010,81260,160,$20.32
3/4/2010,81270,160,$302.00
3/4/2010,81280,160,$87.19
3/4/2010,81310,160,$355.00
3/4/2010,81350,160,$11.78
3/4/2010,81900,165,$177.73
3/4/2010,82010,130,$371.20
3/4/2010,82030,130,$65.00
3/4/2010,82040,130,$40.82
3/4/2010,82050,150,$4.88
3/4/2010,82060,170,$80.69
3/4/2010,82070,150,$66.55
3/4/2010,83010,170,$126.52
3/4/2010,83020,130,$100.00
3/4/2010,83020,160,$283.00
3/4/2010,83020,170,$849.94
3/4/2010,83030,150,$179.95
3/4/2010,83050,170,$325.34
3/4/2010,83060,170,$80.91
3/4/2010,83070,170,$224.50
3/4/2010,84020,130,$249.75
