TranDate,Account,Dept,Sum of Amount
4/1/2010,61510,150,($33.30)
4/1/2010,61520,150,($162.18)
4/1/2010,61530,150,($23.54)
4/1/2010,61540,150,($7.17)
4/1/2010,61550,150,($127.35)
4/1/2010,61560,150,($21.84)
4/1/2010,61570,150,($77.20)
4/1/2010,62010,150,($415.30)
4/1/2010,62020,150,($299.40)
4/1/2010,62030,150,($21.85)
4/1/2010,62099,150,$3.63
4/1/2010,62510,120,($41.78)
4/1/2010,62520,120,($101.12)
4/1/2010,62530,120,($23.53)
4/1/2010,62550,120,($28.32)
4/1/2010,62560,120,($7.51)
4/1/2010,63050,150,($6.75)
4/1/2010,64000,150,$81.54
4/1/2010,64010,150,$81.58
4/1/2010,64020,150,$3.26
4/1/2010,65510,110,($160.26)
4/1/2010,65540,110,($462.54)
4/1/2010,65550,110,$0.85
4/1/2010,65590,110,($3.38)
4/1/2010,65600,110,($1.32)
4/1/2010,65610,110,($8.44)
4/1/2010,65620,110,($34.77)
4/1/2010,65650,110,($7.16)
4/1/2010,65690,110,($65.58)
4/1/2010,65700,110,($155.42)
4/1/2010,65710,110,($465.81)
4/1/2010,65730,110,($1.06)
4/1/2010,65740,110,($474.34)
4/1/2010,65750,110,($621.22)
4/1/2010,65760,110,($10.03)
4/1/2010,65900,170,($25.31)
4/1/2010,66010,130,($126.96)
4/1/2010,66020,130,($2.90)
4/1/2010,66030,130,($1.35)
4/1/2010,66040,130,($2.09)
4/1/2010,66050,130,($2.46)
4/1/2010,66070,130,($0.42)
4/1/2010,66090,130,($14.01)
4/1/2010,66100,130,($5.13)
4/1/2010,66110,130,($0.36)
4/1/2010,66120,130,($3.31)
4/1/2010,66130,130,($68.88)
4/1/2010,66510,140,($39.32)
4/1/2010,66520,140,($5.67)
4/1/2010,66560,140,($159.71)
4/1/2010,68050,170,($0.85)
4/1/2010,71010,120,$310.82
4/1/2010,71020,120,"$1,248.33"
4/1/2010,71030,120,$108.99
4/1/2010,71050,120,$165.66
4/1/2010,71060,120,$27.42
4/1/2010,71070,120,($40.49)
4/1/2010,71080,120,$91.69
4/1/2010,71160,150,$58.14
4/1/2010,71170,150,$445.60
4/1/2010,71180,150,$59.05
4/1/2010,71190,150,$15.75
4/1/2010,71200,150,$150.72
4/1/2010,71240,150,$407.12
4/1/2010,71299,150,($9.41)
4/1/2010,71310,150,"$2,126.37"
4/1/2010,71325,150,($308.40)
4/1/2010,71550,150,$122.06
4/1/2010,71560,140,$100.00
4/1/2010,72010,110,"$1,853.70"
4/1/2010,72020,110,"$3,166.31"
4/1/2010,72040,130,$461.91
4/1/2010,72050,140,"$1,296.76"
4/1/2010,72060,150,"$1,537.49"
4/1/2010,72070,150,"$2,732.23"
4/1/2010,72090,150,"$1,097.30"
4/1/2010,72100,150,$59.25
4/1/2010,72110,160,"$3,132.06"
4/1/2010,72120,160,"$3,657.07"
4/1/2010,72130,160,$459.42
4/1/2010,72140,160,$781.80
4/1/2010,72150,165,"$1,922.89"
4/1/2010,72160,170,"$2,294.92"
4/1/2010,72999,150,($173.48)
4/1/2010,73010,110,$227.36
4/1/2010,73010,130,$22.50
4/1/2010,73010,140,$17.34
4/1/2010,73010,150,$202.20
4/1/2010,73010,160,$318.67
4/1/2010,73010,165,$91.17
4/1/2010,73010,170,$320.85
4/1/2010,73020,110,$121.16
4/1/2010,73020,130,$11.00
4/1/2010,73020,140,$8.48
4/1/2010,73020,150,$113.60
4/1/2010,73020,160,$162.76
4/1/2010,73020,165,$47.88
4/1/2010,73020,170,$54.38
