TranDate,Account,Dept,Sum of Amount
8/1/2009,61510,150,($238.79)
8/1/2009,61520,150,($505.00)
8/1/2009,61530,150,($171.19)
8/1/2009,61540,150,($163.77)
8/1/2009,61550,150,($613.88)
8/1/2009,61560,150,($497.43)
8/1/2009,61570,150,($335.15)
8/1/2009,62010,150,"($1,996.80)"
8/1/2009,62020,150,"($2,048.21)"
8/1/2009,62030,150,($551.26)
8/1/2009,62099,150,$48.80
8/1/2009,62510,120,"($1,006.78)"
8/1/2009,62520,120,($500.81)
8/1/2009,62530,120,($234.87)
8/1/2009,62550,120,($140.85)
8/1/2009,62560,120,($29.87)
8/1/2009,63050,150,($25.16)
8/1/2009,63060,150,($6.81)
8/1/2009,64000,150,$489.58
8/1/2009,64010,150,$80.63
8/1/2009,64020,150,$16.05
8/1/2009,65520,110,($125.47)
8/1/2009,65540,110,"($1,081.71)"
8/1/2009,65550,110,"($1,639.03)"
8/1/2009,65570,110,($63.65)
8/1/2009,65590,110,($203.27)
8/1/2009,65600,110,($482.40)
8/1/2009,65610,110,($917.62)
8/1/2009,65620,110,($676.49)
8/1/2009,65650,110,($922.07)
8/1/2009,65660,110,($327.87)
8/1/2009,65690,110,($245.85)
8/1/2009,65700,110,"($1,354.96)"
8/1/2009,65710,110,"($1,029.46)"
8/1/2009,65730,110,($3.60)
8/1/2009,65740,110,($886.17)
8/1/2009,65750,110,"($1,180.12)"
8/1/2009,65760,110,($13.39)
8/1/2009,66010,130,($334.80)
8/1/2009,66020,130,"($1,553.20)"
8/1/2009,66030,130,($18.40)
8/1/2009,66040,130,($109.63)
8/1/2009,66050,130,($61.82)
8/1/2009,66070,130,($19.72)
8/1/2009,66080,130,($33.78)
8/1/2009,66090,130,($158.70)
8/1/2009,66100,130,($11.27)
8/1/2009,66110,130,($0.89)
8/1/2009,66120,130,($6.99)
8/1/2009,66130,130,($134.48)
8/1/2009,66510,140,($189.24)
8/1/2009,66520,140,($70.45)
8/1/2009,66530,140,($47.49)
8/1/2009,66550,140,($233.05)
8/1/2009,68060,170,($90.59)
8/2/2009,61510,150,($161.70)
8/2/2009,61520,150,($399.60)
8/2/2009,61530,150,($138.91)
8/2/2009,61540,150,($90.72)
8/2/2009,61550,150,($386.92)
8/2/2009,61560,150,($223.15)
8/2/2009,61570,150,($393.00)
8/2/2009,62010,150,"($1,530.80)"
8/2/2009,62020,150,"($1,132.13)"
8/2/2009,62030,150,($388.44)
8/2/2009,62099,150,$40.13
8/2/2009,62510,120,($854.73)
8/2/2009,62520,120,($341.07)
8/2/2009,62530,120,($172.53)
8/2/2009,62540,120,($22.82)
8/2/2009,62550,120,($90.61)
8/2/2009,62560,120,($8.16)
8/2/2009,63050,150,($63.96)
8/2/2009,63060,150,$4.73
8/2/2009,64000,150,$441.51
8/2/2009,64010,150,$38.02
8/2/2009,64020,150,$8.84
